title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries
The Mummy Returns,movie,"Action, Adventure, Fantasy",2001.0,6.4,353247.0,"AD, AE, AG, AL, AR, AT, BA, BB, BE, BG, BH, BM, BO, BR, BS, CA, CH, CI, CL, CO, CR, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GF, GH, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LT, LV, LY, MA, MC, MD, MK, MT, MX, MY, MZ, NE, NG, NO, NZ, OM, PA, PE, PF, PH, PL, PS, PY, QA, RO, RS, SA, SE, SG, SI, SK, SV, TC, TH, TN, TT, TW, UG, UY, VE, YE, ZA, ZM"
The Mummy: Tomb of the Dragon Emperor,movie,"Action, Adventure, Fantasy",2008.0,5.2,173685.0,"AG, AR, AT, BB, BM, BO, BR, BS, CL, CO, CR, DE, DK, DO, EC, ES, FI, GT, HK, HN, ID, IN, IS, IT, JM, JP, KR, LC, MX, MY, NO, PA, PE, PH, PY, SE, SG, SV, TC, TH, TT, TW, UY, VE"
"Farewell, My Lovely",movie,"Crime, Mystery, Thriller",1975.0,7.0,10010.0,"BE, BF, CD, CH, CI, ES, GF, IT, MC, MG, ML, NE, PF, SM, SN, US, VA"
Two Days in Paris,movie,"Comedy, Drama, Romance",2007.0,6.7,32247.0,"AT, CH, DE, ES, LI"
Man on the Moon,movie,"Biography, Comedy, Drama",1999.0,7.4,139518.0,"BE, CH, ES, MC"
World Trade Center,movie,"Drama, History, Thriller",2006.0,6.0,88990.0,ES
Transformers,movie,"Action, Adventure, Sci-Fi",2007.0,7.1,688289.0,"AD, CU, ES, FR, GF, IN, JP, MC, PF, SN"
Open Your Eyes,movie,"Drama, Mystery, Sci-Fi",1997.0,7.7,74462.0,"AD, ES, IT, SM, US, VA"
The Sea Inside,movie,"Biography, Drama",2004.0,8.0,86291.0,"AD, ES"
Hulk,movie,"Action, Sci-Fi",2003.0,5.6,282865.0,"AD, AG, AR, AU, BB, BM, BO, BR, BS, CA, CH, CL, CO, CR, DO, EC, ES, FR, GB, GF, GG, GT, HN, IE, IN, JM, LC, MC, MX, PA, PE, PF, PY, SV, TC, TT, UY, VE"
The Amazing Spider-Man,movie,"Action, Adventure, Sci-Fi",2012.0,6.9,720457.0,"AD, AG, AO, AR, AT, BB, BF, BM, BO, BR, BS, CD, CH, CL, CM, CO, CR, DE, DO, EC, ES, GT, HN, JM, LC, LI, MG, ML, MW, MX, PA, PE, PY, SV, TC, TD, TR, TT, TZ, UY, VE, ZW"
The Others,movie,"Horror, Mystery, Thriller",2001.0,7.6,403532.0,"AD, AG, AR, BB, BM, BO, BR, BS, CL, CO, CR, DO, EC, ES, GT, HN, IN, JM, JP, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
eXistenZ,movie,"Horror, Mystery, Sci-Fi",1999.0,6.8,109189.0,"ES, RO"
Crank,movie,"Action, Crime, Thriller",2006.0,6.9,268252.0,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GB, GF, GG, GT, HN, IE, JM, LC, MX, NI, PA, PE, PF, PY, SV, TC, TT, UY, VE"
Zodiac,movie,"Crime, Drama, Mystery",2007.0,7.7,620700.0,"AD, ES, GB, GG, GI, IE, JP"
The Elephant Man,movie,"Biography, Drama",1980.0,8.2,265230.0,"AD, AT, DE, ES, PT"
The Bow,movie,"Drama, Romance",2005.0,7.1,11955.0,"ES, JP"
Alexander,movie,"Action, Biography, Drama",2004.0,5.6,178703.0,ES
Jezebel,movie,"Drama, Romance",1938.0,7.4,15414.0,ES
The Most Dangerous Game,movie,"Action, Adventure, Horror",1932.0,7.1,14428.0,"AG, AU, BB, BM, BS, BZ, CA, CM, ES, GH, GI, GY, IE, JM, KE, LC, MW, NG, NZ, PG, TC, TT, UG, US"
Lara Croft: Tomb Raider - The Cradle of Life,movie,"Action, Adventure, Fantasy",2003.0,5.5,146882.0,"AD, ES, IT, PT, SM, VA"
Two Brothers,movie,"Adventure, Drama, Family",2004.0,7.0,16090.0,ES
"Aguirre, the Wrath of God",movie,"Action, Adventure, Biography",1972.0,7.8,64040.0,"AT, DE, ES, IT, SM, US, VA"
The Mourning Forest,movie,Drama,2007.0,6.7,2947.0,ES
The Diving Bell and the Butterfly,movie,"Biography, Drama",2007.0,8.0,111191.0,ES
The Wedding Planner,movie,"Comedy, Romance",2001.0,5.3,88574.0,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GB, GF, GG, GT, HN, IT, JP, MC, MX, NI, PA, PE, PF, PY, SM, SV, UY, VA, VE"
Training Day,movie,"Crime, Drama, Thriller",2001.0,7.8,486487.0,"AD, CI, ES, GH, JP, KE, MZ, NE, NG, UG, ZA, ZM"
Aces: Iron Eagle III,movie,Action,1992.0,3.8,3236.0,ES
Shattered,movie,"Crime, Drama, Mystery",1991.0,6.5,11824.0,"ES, GB, GG"
The Getaway,movie,"Action, Adventure, Crime",1994.0,5.8,20224.0,"ES, GB, GG, US"
Romeo Is Bleeding,movie,"Crime, Drama, Romance",1993.0,6.5,15538.0,ES
Out of Time,movie,"Crime, Drama, Mystery",2003.0,6.5,67177.0,"AD, BE, BZ, CA, ES, GY, NI, NL, US"
Color of Night,movie,"Drama, Mystery, Romance",1994.0,5.2,26274.0,ES
The Perfect Storm,movie,"Action, Adventure, Drama",2000.0,6.5,181730.0,"AD, BZ, CI, ES, GH, GY, JP, KE, MZ, NE, NG, NI, UG, ZA, ZM"
Alice in the Cities,movie,Drama,1974.0,7.8,13901.0,"AT, DE, ES"
Valkyrie,movie,"Drama, History, Thriller",2008.0,7.1,263876.0,"AG, AR, AT, AU, BB, BO, BR, BS, BZ, CH, CI, CL, CO, CR, CU, DE, DO, EC, ES, FR, GF, GH, GT, GY, HK, HN, ID, IN, IT, JM, JP, KE, LC, LI, MX, MY, MZ, NE, NG, NI, NZ, PA, PE, PF, PH, PY, SG, SM, SV, TC, TH, TT, TW, UG, UY, VA, VE, ZA, ZM"
The Light,movie,"Drama, Romance",2004.0,7.0,1651.0,"AT, DE, ES"
Prime,movie,"Comedy, Drama, Romance",2005.0,6.2,42453.0,"ES, IT, SM, VA"
Married to the Mob,movie,"Comedy, Crime, Romance",1988.0,6.2,20280.0,"AD, AG, AR, BB, BE, BM, BO, BS, CL, CO, CR, DK, DO, EC, ES, FI, GF, GT, HK, HN, ID, IT, JM, LC, MT, MX, MY, NL, NO, PA, PE, PH, PY, SE, SG, SM, SV, TC, TH, TT, TW, UY, VA, VE"
Taxi,movie,"Action, Comedy, Crime",1998.0,7.0,91406.0,"AU, ES, GB, GG, NZ, US"
Taxi 2,movie,"Action, Comedy, Crime",2000.0,6.5,60264.0,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, HN, IT, MX, NI, PA, PE, PY, SV, UY, VE"
Taxi 3,movie,"Action, Comedy, Crime",2003.0,5.8,46534.0,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, HN, IT, MX, NI, PA, PE, PY, SV, UY, VE"
Taxi 4,movie,"Action, Comedy, Crime",2007.0,5.6,31409.0,"AD, AR, AT, BO, BR, BZ, CL, CO, CR, DE, DO, EC, ES, GT, HN, IT, MX, NI, PA, PE, PY, SV, UY, VE"
Sólo mía,movie,Drama,2001.0,6.0,675.0,"AR, AU, BB, BM, BO, BS, BZ, CA, CL, CM, CO, CR, DO, EC, ES, GB, GG, GH, GI, GT, GY, HN, IE, JM, KE, LC, MW, NG, NI, NZ, PA, PE, PG, PH, PY, SV, TC, TT, UG, US, UY, VE, ZA"
Double Dragon,movie,"Action, Adventure, Comedy",1994.0,3.9,14146.0,"AU, CA, CM, ES, GB, GG, GH, IE, KE, MW, NG, NZ, PG, TC, UG, US, ZA"
The Red Squirrel,movie,"Comedy, Drama, Music",1993.0,7.1,4913.0,ES
Harley Davidson and the Marlboro Man,movie,"Action, Crime, Drama",1991.0,6.1,23419.0,"AD, CI, ES, GH, KE, MZ, NE, NG, UG, ZA, ZM"
Our Mother's House,movie,"Drama, Thriller",1967.0,7.2,2340.0,ES
Moses the Lawgiver,movie,Drama,1974.0,6.1,589.0,ES
The Aviator,movie,"Biography, Drama",2004.0,7.5,390494.0,"CI, ES, GB, GG, GH, GI, IE, KE, MT, MZ, NE, NG, UG, ZA, ZM"
Code 46,movie,"Drama, Romance, Sci-Fi",2003.0,6.1,21300.0,"AR, BO, CL, CO, CR, EC, ES, GB, GG, GT, HN, MX, PA, PE, PY, SV, UY, VE"
Chaotic Ana,movie,"Drama, Mystery, Romance",2007.0,6.3,4855.0,ES
Born on the Fourth of July,movie,"Biography, Drama, War",1989.0,7.2,118801.0,"ES, JP"
Short Circuit,movie,"Comedy, Family, Sci-Fi",1986.0,6.6,67729.0,"ES, FR, GB, GG, IE, IT, SM, VA"
Z,movie,"Crime, Drama, Thriller",1969.0,8.1,32158.0,ES
Asterix & Obelix: Mission Cleopatra,movie,"Adventure, Comedy, Family",2002.0,6.7,59181.0,"AD, AU, CA, ES, NZ, PT, US"
Ghostbusters II,movie,"Action, Comedy, Fantasy",1989.0,6.6,230761.0,"AD, ES, JP, PT"
The Victors,movie,"Drama, War",1963.0,6.9,1843.0,ES
Gods and Monsters,movie,"Biography, Drama",1998.0,7.3,33243.0,"AT, BE, DE, ES, FR, GB, GG, IT, NL, PL, SE"
42nd Street,movie,"Comedy, Drama, Musical",1933.0,7.3,13285.0,ES
The Curse of Frankenstein,movie,"Horror, Sci-Fi, Thriller",1957.0,7.0,13191.0,"ES, GB, GG"
Top Hat,movie,"Comedy, Musical, Romance",1935.0,7.7,21120.0,ES
The Quiet Man,movie,"Comedy, Drama, Romance",1952.0,7.7,43382.0,"ES, JP"
Midnight Cowboy,movie,Drama,1969.0,7.8,123769.0,"AD, AU, CA, DK, ES, FI, FR, IT, MC, MT, NO, NZ, PF, SE, SM, VA"
Frankenstein and the Monster from Hell,movie,"Horror, Sci-Fi",1974.0,6.3,4487.0,"ES, GB, GG"
The Revenge of Frankenstein,movie,"Horror, Sci-Fi",1958.0,6.7,6413.0,ES
Bangkok Dangerous,movie,"Action, Crime, Drama",2000.0,6.5,3813.0,ES
"Good Night, and Good Luck.",movie,"Biography, Drama, History",2005.0,7.4,102216.0,"ES, IT, SM, VA"
Far from the Madding Crowd,movie,"Drama, History, Romance",1967.0,7.2,6415.0,ES
The Old Gun,movie,"Drama, Thriller, War",1975.0,7.5,5038.0,"BE, CH, ES, FR, GF, LI, MC, PF"
The Broken,movie,"Drama, Horror, Thriller",2008.0,5.4,11437.0,ES
Casanova 70,movie,Comedy,1965.0,6.4,1405.0,"ES, IT, SM, VA"
The Thin Man,movie,"Comedy, Crime, Mystery",1934.0,7.9,33241.0,ES
Reflections in a Golden Eye,movie,"Drama, Romance, Thriller",1967.0,6.7,8389.0,ES
One Million Years B.C.,movie,"Adventure, Comedy, Fantasy",1966.0,5.7,9871.0,ES
Ben and Charlie,movie,"Comedy, Western",1972.0,6.1,574.0,"AT, BM, BZ, CM, DE, ES, GH, GI, GY, IE, KE, LC, MW, NG, PG, PH, TC, UG, ZA"
1900,movie,"Drama, History",1976.0,7.6,27842.0,ES
Things We Lost in the Fire,movie,Drama,2007.0,7.1,30036.0,"AD, ES"
What Women Want,movie,"Comedy, Fantasy, Romance",2000.0,6.5,227683.0,"AG, AR, BB, BM, BO, BR, BS, CL, CO, CR, DO, EC, ES, GH, GT, HN, JM, KE, LC, MX, NG, NL, PA, PE, PL, PY, SV, TC, TT, UG, UY, VE, ZA"
That Man from Rio,movie,"Action, Adventure, Comedy",1964.0,7.0,6510.0,ES
Revolutionary Road,movie,"Drama, Romance",2008.0,7.3,228280.0,"AD, ES, IN, PT, US"
Breach,movie,"Biography, Crime, Drama",2007.0,7.0,62576.0,"AR, BO, BR, CL, CO, CR, EC, ES, GT, HN, IT, MX, PA, PE, PY, SM, SV, UY, VA, VE"
Murder on the Orient Express,movie,"Crime, Drama, Mystery",1974.0,7.2,70911.0,"AD, AT, DE, ES, PT"
Death on the Nile,movie,"Crime, Drama, Mystery",1978.0,7.3,41233.0,"AD, AT, DE, ES, PT, US"
Evil Under the Sun,movie,"Crime, Drama, Mystery",1982.0,7.0,21648.0,"AD, AT, DE, ES, PT, US"
The Man in the Iron Mask,movie,"Adventure, History",1977.0,6.6,3496.0,ES
Atonement,movie,"Drama, Mystery, Romance",2007.0,7.8,306601.0,"AD, AE, AT, BH, CI, DE, DZ, EG, ES, GH, HK, ID, IL, IQ, JO, JP, KE, KR, KW, LB, LY, MA, MY, MZ, NE, NG, NZ, OM, PH, PS, PT, QA, SA, SG, TH, TN, TW, UG, YE, ZA, ZM"
Pride & Prejudice,movie,"Drama, Romance",2005.0,7.8,342038.0,"AD, AE, AG, AR, AT, BB, BH, BM, BO, BS, CL, CO, CR, DE, DO, DZ, EC, EG, ES, GF, GT, HN, IL, IN, IQ, JM, JO, JP, KR, KW, LB, LC, LY, MA, MC, MX, NZ, OM, PA, PE, PS, PT, PY, QA, SA, SV, TC, TN, TT, UY, VE, YE"
Shall We Dance?,movie,"Comedy, Drama, Music",2004.0,6.2,50372.0,"AD, CA, ES"
The Devil's Own,movie,"Action, Crime, Drama",1997.0,6.2,73308.0,"AD, ES, IT, SM, VA"
Indecent Proposal,movie,"Drama, Romance",1993.0,6.0,80532.0,"AD, ES, IN, US"
"Jamón, Jamón",movie,"Comedy, Drama, Romance",1992.0,6.4,15486.0,"AD, ES"
The Count of Monte-Cristo,movie,"Adventure, Drama, History",1975.0,6.9,5815.0,"ES, US"
Be Cool,movie,"Comedy, Crime, Music",2005.0,5.6,73047.0,"AD, AE, AG, AR, BB, BH, BO, BR, BS, BZ, CI, CL, CO, CR, CU, DK, DO, DZ, EC, EG, ES, FI, FR, GF, GH, GT, GY, HN, IN, IQ, JM, JO, KE, KW, LB, LC, LY, MA, MC, MX, MZ, NE, NG, NI, NO, OM, PA, PE, PF, PS, PY, QA, SA, SE, SV, TC, TN, TR, TT, UG, UY, VE, YE, ZA, ZM"
Jindabyne,movie,"Crime, Drama, Mystery",2006.0,6.3,7135.0,ES
The Assassination of Trotsky,movie,"Biography, Drama, History",1972.0,5.7,2031.0,ES
Southland Tales,movie,"Comedy, Drama, Mystery",2006.0,5.3,41271.0,ES
Gone Baby Gone,movie,"Crime, Drama, Mystery",2007.0,7.6,298799.0,"AD, ES, IN, PT, US"
Obsession,movie,"Drama, Mystery, Thriller",1976.0,6.7,12403.0,"ES, JP, US"
Charade,movie,"Comedy, Mystery, Romance",1963.0,7.8,88151.0,"AG, AT, AU, BB, BM, BS, BZ, CA, CM, DE, ES, GB, GG, GH, GI, GY, IE, JM, JP, KE, LC, MW, NG, NZ, PG, PH, TC, TT, UG, US, ZA"
"Farewell, Friend",movie,"Action, Crime, Drama",1968.0,6.7,4383.0,"AT, CH, DE, ES, LI, US"
The Man Who Haunted Himself,movie,"Drama, Mystery, Thriller",1970.0,6.4,2966.0,ES
The Fourth Protocol,movie,Thriller,1987.0,6.5,11419.0,ES
The Curious Case of Benjamin Button,movie,"Drama, Fantasy, Romance",2008.0,7.8,710976.0,"AD, BZ, ES, GY, NI"
Hang 'Em High,movie,"Drama, Western",1968.0,7.0,44668.0,"AD, AE, AL, AU, BA, BG, BH, CI, CZ, DK, DZ, EE, EG, ES, FI, GB, GG, GH, GI, HR, HU, IE, IQ, JO, KE, KW, LB, LT, LV, LY, MA, MD, MK, MZ, NE, NG, NO, NZ, OM, PL, PS, QA, RO, RS, SA, SE, SI, SK, TN, UG, YE, ZA, ZM"
The Buccaneer,movie,"Adventure, Drama, History",1958.0,6.4,2848.0,ES
Gothika,movie,"Horror, Mystery, Thriller",2003.0,5.8,121041.0,"AD, ES, IT, NL, SM, VA"
Woman of Straw,movie,"Crime, Drama, Thriller",1964.0,6.8,3133.0,"AR, AT, AU, BO, BZ, CA, CH, CL, CO, CR, DE, DO, EC, ES, GB, GG, GT, HN, IT, LI, MX, NI, PA, PE, PY, SM, SV, US, UY, VA, VE"
Vicky Cristina Barcelona,movie,"Comedy, Drama, Romance",2008.0,7.1,272459.0,"AD, AR, BO, BR, CL, CO, CR, DO, EC, ES, GT, HN, MX, PA, PE, PT, PY, SV, UY, VE"
Marquise,movie,"Comedy, Drama, History",1997.0,5.9,1527.0,"ES, US"
3:10 to Yuma,movie,"Action, Crime, Drama",2007.0,7.6,338722.0,"ES, GB, GG, JP, NZ"
Gosford Park,movie,"Comedy, Drama, Mystery",2001.0,7.2,96454.0,"AR, BO, CL, CO, CR, EC, ES, GB, GG, GT, HN, MX, PA, PE, SV, US"
Billy Budd,movie,"Adventure, Drama, War",1962.0,7.8,5051.0,ES
Nobody Is Perfect,movie,"Comedy, Drama",2006.0,5.8,538.0,"AD, ES, PT"
Beowulf & Grendel,movie,"Action, Adventure, Drama",2005.0,5.8,18781.0,"AU, BM, BZ, DK, ES, FI, GB, GG, GI, IE, LC, NO, NZ, PG, PH, SE, TC, US"
George and the Dragon,movie,"Action, Adventure, Comedy",2004.0,5.6,4449.0,"BE, BM, CH, ES, FR, GB, GG, IT"
Le Samouraï,movie,"Crime, Drama, Thriller",1967.0,8.0,60818.0,"ES, JP, US"
Fermat's Room,movie,"Mystery, Thriller",2007.0,6.6,23194.0,ES
Scalps,movie,Horror,1983.0,3.9,1606.0,ES
Two for the Road,movie,"Comedy, Drama, Romance",1967.0,7.4,15006.0,ES
Papillon,movie,"Biography, Crime, Drama",1973.0,8.0,140751.0,"AT, DE, ES, GB, GG, GH, IE, KE, NG, UG, ZA"
Junior Bonner,movie,"Drama, Western",1972.0,6.7,7035.0,ES
The Family Man,movie,"Comedy, Drama, Fantasy",2000.0,6.8,122981.0,"AR, BO, BR, BZ, CA, CL, CO, CR, DK, DO, EC, ES, FI, GB, GG, GT, HN, IT, JP, MX, NI, NO, PA, PE, PY, SE, SM, SV, UY, VA, VE"
The Good Thief,movie,"Action, Crime, Drama",2002.0,6.5,11018.0,"AR, BO, BZ, CL, CO, CR, DO, EC, ES, GT, HN, NI, PA, PE, PY, SV, UY, VE"
P.S. I Love You,movie,"Comedy, Drama, Romance",2007.0,7.0,220683.0,"AD, AG, AR, BB, BM, BO, BR, BS, CL, CO, CR, DO, EC, ES, GT, HN, IN, JM, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
The Mirror Crack'd,movie,"Crime, Mystery, Thriller",1980.0,6.2,10066.0,"AD, AT, DE, ES, US"
One Eight Seven,movie,"Drama, Thriller",1997.0,6.6,25768.0,"CA, ES, US"
Crime Spree,movie,"Action, Comedy, Crime",2003.0,6.4,5722.0,"ES, GB, GG, IE, IT"
Nosferatu the Vampyre,movie,"Drama, Horror",1979.0,7.4,42859.0,"AT, DE, DK, ES, FI, IT, NO, SE, SM, US, VA"
I Am Legend,movie,"Drama, Horror, Sci-Fi",2007.0,7.2,836515.0,"AD, AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, GY, HN, IN, JM, JP, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Keoma,movie,"Drama, Western",1976.0,7.0,6389.0,"ES, GI, PL"
The Wonderful Country,movie,"Romance, Western",1959.0,6.1,2292.0,"AD, AE, BH, BZ, CA, CM, DZ, EG, ES, GB, GG, GH, GY, IQ, JO, KE, KW, LB, LY, MA, MW, MZ, NE, NG, OM, PG, PS, PT, QA, SA, TN, TR, UG, US, YE, ZA, ZM"
Transsiberian,movie,"Crime, Drama, Mystery",2008.0,6.6,55286.0,"BM, CA, ES, IT, SM, US, VA"
Yamakasi,movie,"Action, Crime, Drama",2001.0,6.1,13423.0,ES
Whoever Slew Auntie Roo?,movie,"Horror, Thriller",1972.0,6.1,2636.0,"ES, GB, GG, IT, SM, VA"
No Country for Old Men,movie,"Crime, Drama, Thriller",2007.0,8.2,1095389.0,"AD, CA, ES, IN, SN"
Maid in Manhattan,movie,"Comedy, Drama, Romance",2002.0,5.4,98124.0,"AD, ES, GB, GG, GI, IE, IT, PT, SM, VA"
Running Scared,movie,"Action, Crime, Drama",2006.0,7.3,104591.0,"AU, CM, DK, ES, FI, GB, GG, GH, IE, IS, KE, MW, NG, NO, NZ, SE, UG, ZA"
Open Season,movie,"Adventure, Animation, Comedy",2006.0,6.1,108435.0,"AD, ES, US"
The Specialists,movie,Western,1969.0,6.3,1500.0,ES
Half Nelson,movie,Drama,2006.0,7.1,93211.0,"ES, GB, GG, US"
Shine a Light,movie,"Biography, Documentary, Music",2008.0,7.1,12398.0,ES
Before the Devil Knows You're Dead,movie,"Crime, Drama, Thriller",2007.0,7.3,114438.0,"AD, BZ, CA, ES, NI, US"
The Kite Runner,movie,Drama,2007.0,7.6,83220.0,"AD, ES"
Highlander: The Final Dimension,movie,"Action, Fantasy, Romance",1994.0,4.5,22458.0,"ES, GH, KE, NG, UG, ZA"
Get Shorty,movie,"Comedy, Crime, Thriller",1995.0,6.9,91255.0,"AD, AE, AG, AR, BB, BH, BM, BO, BR, BS, BZ, CA, CL, CO, CR, DK, DO, DZ, EC, EG, ES, FI, FR, GF, GT, HN, IN, IQ, JM, JO, KW, LB, LC, LY, MA, MC, MX, NI, NO, OM, PA, PE, PF, PS, PY, QA, SA, SE, SV, TC, TN, TR, TT, UY, VE, YE"
Breakheart Pass,movie,"Drama, Mystery, Western",1975.0,6.7,9230.0,"AD, AL, AT, AU, BA, BG, BR, CH, CI, CZ, DE, EE, ES, FR, GH, HR, HU, KE, LI, LT, LV, MC, MD, MK, MZ, NE, NG, NZ, PF, PL, PT, RO, RS, SI, SK, UG, US, ZA, ZM"
21,movie,"Crime, Drama, Thriller",2008.0,6.8,270487.0,"AD, ES, IT, SM, VA"
You Kill Me,movie,"Comedy, Crime, Romance",2007.0,6.4,19122.0,"CA, ES"
Ronin,movie,"Action, Crime, Thriller",1998.0,7.2,199044.0,"AD, AG, AR, AT, BB, BE, BM, BO, BR, BS, BZ, CH, CL, CO, CR, CU, DE, DO, EC, ES, GB, GG, GI, GT, GY, HN, IE, JM, LC, LI, MX, NI, NL, PA, PE, PT, PY, SV, TC, TT, UY, VE"
Æon Flux,movie,"Action, Adventure, Sci-Fi",2005.0,5.4,134215.0,"AD, ES"
Summer Hours,movie,"Drama, Family",2008.0,7.1,8306.0,ES
Howards End,movie,"Drama, Romance",1992.0,7.4,36766.0,"ES, IT, JP, SM, VA"
The Countess,movie,"Biography, Drama, History",2009.0,6.2,8770.0,"ES, FR"
REC,movie,"Horror, Mystery, Thriller",2007.0,7.4,203551.0,"BR, BZ, ES, IT, NI, SM, VA"
The Taking of Pelham One Two Three,movie,"Action, Crime, Thriller",1974.0,7.6,37527.0,"AD, AG, AR, BB, BM, BO, BR, BS, CA, CL, CO, CR, DO, EC, ES, GB, GF, GG, GI, GT, HN, IE, JM, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
Thunderbolt and Lightfoot,movie,"Action, Comedy, Crime",1974.0,7.0,29796.0,"AD, AE, BH, CH, CI, DZ, EG, ES, FR, GG, GH, GI, IE, IQ, IT, JO, KE, KW, LB, LI, LY, MA, MC, MT, MZ, NE, NG, OM, PF, PS, PT, QA, SA, SM, TN, UG, VA, YE, ZA, ZM"
The Red Baron,movie,"Action, Adventure, Biography",2008.0,6.3,13311.0,ES
Transformers: Revenge of the Fallen,movie,"Action, Adventure, Sci-Fi",2009.0,6.0,436223.0,"AD, CU, ES, FJ, FR, GB, GF, GG, IE, IN, JP, MC, PF, SN"
The Boondock Saints,movie,"Action, Crime, Thriller",1999.0,7.6,254202.0,"AU, BR, ES, GB, GG, US, ZA"
Paisan,movie,"Drama, War",1946.0,7.6,9867.0,"ES, JP"
Hitch,movie,"Comedy, Romance",2005.0,6.6,339620.0,"AD, AG, AR, BB, BM, BO, BR, BS, CL, CO, CR, DO, EC, ES, GB, GG, GI, GT, HN, IE, IN, IT, JM, LC, MX, PA, PE, PY, SM, SV, TC, TT, UY, VA, VE"
Weekend at Bernie's,movie,"Adventure, Comedy, Crime",1989.0,6.4,64775.0,"ES, IT, SM, VA"
Weekend at Bernie's II,movie,"Adventure, Comedy, Fantasy",1993.0,4.8,14743.0,ES
Legally Blonde,movie,"Comedy, Romance",2001.0,6.5,258936.0,"AD, AG, AL, AR, AT, BA, BB, BG, BO, BR, BS, BZ, CH, CL, CO, CR, CZ, DE, DK, DO, EC, EE, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, LI, LT, LV, MD, MK, MX, MY, NI, NO, PA, PE, PH, PL, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TR, TT, TW, UY, VE"
Jumanji,movie,"Adventure, Comedy, Family",1995.0,7.1,388352.0,"AD, CY, ES, NL, NZ"
Asterix Versus Caesar,movie,"Adventure, Animation, Comedy",1985.0,6.8,10767.0,ES
How the Grinch Stole Christmas,movie,"Comedy, Family, Fantasy",2000.0,6.3,300953.0,"AE, AG, AL, AR, AT, AU, BA, BB, BE, BG, BH, BM, BO, BR, BS, CA, CH, CI, CL, CO, CR, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, GF, GH, GR, GT, HK, HN, HR, HU, ID, IL, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LT, LV, LY, MA, MD, MK, MT, MX, MY, MZ, NE, NG, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, SA, SE, SG, SI, SK, SV, TC, TH, TN, TT, TW, UG, UY, VE, YE, ZA, ZM"
Gomorrah,movie,"Crime, Drama",2008.0,7.0,51829.0,"AT, DE, ES, US"
Palermo Shooting,movie,Drama,2008.0,6.1,3263.0,ES
Twilight,movie,"Drama, Fantasy, Romance",2008.0,5.3,498058.0,"AO, AU, BF, BZ, CD, CM, CU, DK, ES, FI, GB, GG, GI, IE, IN, MG, ML, MT, MW, NI, NO, PT, SE, TD, TZ, ZW"
Just Like Heaven,movie,"Comedy, Drama, Fantasy",2005.0,6.7,119098.0,"AD, ES, SN"
The Faculty,movie,"Horror, Mystery, Sci-Fi",1998.0,6.6,139301.0,"AD, ES"
Road Trip,movie,Comedy,2000.0,6.5,181344.0,"AD, ES, IN"
Troublemakers,movie,"Comedy, Family, Western",1994.0,6.0,4650.0,"AD, DK, ES, FI, IT, NO, SE, SM, VA"
Asterix in Britain,movie,"Adventure, Animation, Comedy",1986.0,7.1,12783.0,"ES, IN"
Clear and Present Danger,movie,"Action, Crime, Drama",1994.0,6.9,110615.0,"AD, ES, SN"
Click,movie,"Comedy, Drama, Fantasy",2006.0,6.4,365751.0,"AD, AG, AR, AU, BB, BM, BO, BR, BS, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NZ, PA, PE, PT, PY, SV, TC, TT, UY, VE"
The Mask of Zorro,movie,"Action, Adventure, Comedy",1998.0,6.8,201633.0,"AD, ES, GB, GG, GI, IE, NL"
The Twelve Tasks of Asterix,movie,"Adventure, Animation, Comedy",1976.0,7.6,19712.0,"AR, AT, BE, BM, BO, BR, BZ, CA, CH, CL, CM, CO, CR, DE, DO, EC, ES, FR, GB, GF, GG, GH, GI, GT, GY, HN, IE, IT, KE, LC, MC, MW, MX, NG, NL, PA, PE, PF, PG, PY, SM, SV, TC, UG, UY, VA, VE, ZA"
Jerry Maguire,movie,"Comedy, Drama, Romance",1996.0,7.3,293470.0,"AD, AT, DE, ES"
Lionheart,movie,"Action, Crime, Drama",1990.0,6.2,40866.0,"AU, CA, CM, ES, GB, GG, GH, IE, IT, KE, MW, NG, NZ, PG, SM, TC, UG, US, VA, ZA"
